ep,temp,t_real,checks
4896077,2.25,4,1:10.0
4896107,2.25,1,1:4.0
4896184,2.25,4,1:12.0;2:12.0;3:12.0
4896228,2.25,13,3:30.0
4896242,2.25,16,3:36.0
4896244,2.25,7,1:12.0;2:12.0
4896302,2.25,10,2:24.0
4896310,2.25,16,1:36.0;2:36.0
4896338,2.25,4,1:12.0;2:12.0;3:12.0
4896444,2.25,13,2:30.0
4896451,2.25,6,1:10.0
4896668,2.25,40,2:84.0
4896696,2.25,2,0:4.0
4896702,2.25,12,1:28.0;2:28.0;3:28.0
4896710,2.25,38,2:80.0
4896714,2.25,61,3:126.0
4896846,2.25,3,0:4.0
4896852,2.25,10,3:24.0
4896944,2.25,2,1:8.0;2:8.0;3:8.0
4896950,2.25,3,1:10.0
4897038,2.25,3,0:4.0
4897216,2.25,2,0:4.0;2:8.0
4897304,2.25,25,1:36.0;2:36.0
4897318,2.25,3,0:4.0
4897354,2.25,4,0:4.0;3:12.0
4897360,2.25,93,2:190.0
4897518,2.25,4,2:12.0
4897546,2.25,2,1:8.0
4897680,2.25,25,2:54.0
4897690,2.25,10,2:24.0
4897696,2.25,18,2:40.0
4897714,2.25,7,2:18.0
4897834,2.25,13,2:30.0
4897853,2.25,9,1:4.0
4897880,2.25,14,2:32.0
4897938,2.24,10,3:24.0
4897950,2.24,2,0:4.0
4897972,2.24,52,2:108.0
4898020,2.24,2,0:4.0
4898034,2.24,10,2:24.0
4898162,2.24,11,1:26.0
4898172,2.24,8,1:20.0;2:20.0;3:20.0
4898180,2.24,20,3:44.0
4898270,2.24,7,3:18.0
4898288,2.24,16,1:36.0;2:36.0
4898336,2.24,2,0:4.0
4898376,2.24,16,3:36.0
4898466,2.24,34,1:36.0
4898490,2.24,16,1:36.0
4898570,2.24,4,2:12.0
4898578,2.24,10,3:24.0
4898596,2.24,6,0:4.0
4898636,2.24,61,3:126.0
4898690,2.24,43,2:90.0
4898732,2.24,19,1:28.0
4898742,2.24,2,0:4.0
4898794,2.24,2,0:4.0
4898848,2.24,3,0:4.0;2:10.0
4898868,2.24,3,0:4.0
4898872,2.24,43,2:90.0
4898888,2.24,2,1:8.0;2:8.0
4898890,2.24,2,0:4.0;1:4.0
4898894,2.24,12,1:28.0;2:28.0;3:28.0
4898896,2.24,8,2:20.0
4899048,2.24,19,2:42.0
4899064,2.24,2,1:8.0;2:8.0;3:8.0
4899164,2.24,52,3:108.0
4899256,2.24,7,0:4.0
4899404,2.24,2,0:4.0;2:8.0
4899472,2.24,28,2:60.0
4899476,2.24,8,2:20.0
4899518,2.24,6,2:16.0
4899520,2.24,8,0:4.0
4899582,2.24,68,1:28.0;2:28.0
4899621,2.24,199,1:4.0
4899686,2.24,4,1:12.0;2:12.0;3:12.0
4899778,2.24,4,0:4.0
4899812,2.24,5,1:10.0
4899982,2.24,12,1:28.0;2:28.0
4900039,2.24,11,1:16.0
4900058,2.24,2,1:8.0
4900062,2.24,50,3:104.0
4900076,2.24,7,2:18.0
4900090,2.24,2,0:4.0
4900104,2.24,8,1:20.0
4900134,2.24,43,2:90.0
4900148,2.24,33,2:70.0
4900170,2.24,34,2:72.0
4900196,2.24,3,0:4.0
4900226,2.24,22,2:48.0
4900278,2.24,13,1:20.0
4900338,2.24,8,2:20.0
4900386,2.24,26,2:56.0
4900388,2.24,20,3:44.0
4900418,2.24,12,1:28.0;2:28.0;3:28.0
4900430,2.24,40,3:84.0
4900431,2.24,62,1:14.0;2:14.0
4900434,2.24,34,2:72.0
4900436,2.24,28,2:60.0
4900660,2.24,12,1:28.0;2:28.0;3:28.0
4900670,2.24,70,1:16.0
4900678,2.24,18,2:40.0
4900780,2.24,4,2:12.0
4900806,2.24,82,3:168.0
4900926,2.24,19,1:28.0
4900934,2.24,25,2:54.0
4900948,2.24,38,3:80.0
4900994,2.24,2,0:4.0
4901042,2.24,20,3:44.0
4901128,2.24,198,1:28.0;2:28.0
4901134,2.24,3,0:4.0
4901160,2.24,2,0:4.0
4901176,2.24,2,0:4.0
4901222,2.24,4,1:12.0
4901240,2.24,16,3:36.0
4901264,2.24,26,2:56.0
4901502,2.24,4,2:12.0
4901552,2.24,0,0:4.0;1:4.0
4901561,2.24,69,1:28.0
4901576,2.24,4,1:8.0;2:8.0
4901664,2.24,7,3:18.0
4901748,2.24,10,2:24.0
4901804,2.24,8,1:20.0;2:20.0
4901813,2.24,5,1:12.0
4901834,2.24,20,3:44.0
4901908,2.24,2,1:8.0
4901942,2.24,26,2:56.0
4902086,2.24,16,3:36.0
4902096,2.24,5,1:10.0
4902110,2.24,33,2:70.0
4902130,2.24,26,2:56.0
4902132,2.24,2,1:8.0
4902182,2.24,10,2:24.0
4902191,2.24,8,1:12.0
4902242,2.24,8,3:20.0
4902282,2.24,18,2:40.0
4902326,2.24,54,0:4.0
4902399,2.24,7,1:4.0
4902432,2.24,25,1:36.0
4902580,2.24,2,1:8.0
4902628,2.24,14,1:16.0
4902802,2.24,6,2:16.0
4902808,2.24,22,3:48.0
4902878,2.24,3,0:4.0
4902900,2.24,4,2:12.0
4902996,2.24,4,0:4.0
4903008,2.24,2,0:4.0
4903112,2.24,6,2:16.0
4903250,2.24,25,1:36.0
4903310,2.24,23,2:50.0
4903404,2.24,0,0:4.0;1:4.0;2:4.0;3:4.0
4903526,2.24,10,2:24.0
4903576,2.24,19,2:42.0
4903586,2.24,2,0:4.0
4903610,2.24,10,2:24.0
4903624,2.24,13,3:30.0
4903700,2.24,40,2:84.0
4903706,2.24,2,0:4.0
4903806,2.24,16,3:36.0
4904000,2.24,7,3:18.0
4904022,2.24,2,0:4.0;1:4.0
4904090,2.24,13,3:30.0
4904092,2.24,2,0:4.0
4904152,2.24,12,1:28.0;2:28.0;3:28.0
4904264,2.23,14,2:32.0
4904284,2.23,8,0:4.0;2:20.0
4904288,2.23,34,2:72.0
4904352,2.23,22,2:48.0
4904407,2.23,9,1:8.0
4904448,2.23,2,0:4.0;2:8.0
4904561,2.23,9,1:4.0
4904566,2.23,35,3:74.0
4904596,2.23,4,2:12.0
4904628,2.23,12,1:28.0
4904681,2.23,199,1:8.0
4904686,2.23,8,2:20.0
4904708,2.23,11,3:26.0
4904719,2.23,199,1:8.0
4904830,2.23,28,3:60.0
4904862,2.23,2,0:4.0
4904866,2.23,4,1:12.0;2:12.0;3:12.0
4904900,2.23,8,1:20.0;2:20.0;3:20.0
4904948,2.23,8,1:20.0;2:20.0;3:20.0
4904995,2.23,4,1:10.0
4905074,2.23,10,2:24.0
4905154,2.23,4,1:8.0
4905198,2.23,16,3:36.0
4905356,2.23,40,3:84.0
4905540,2.23,4,2:12.0
4905572,2.23,142,3:288.0
4905622,2.23,10,2:24.0
4905628,2.23,34,2:72.0
4905874,2.23,2,1:8.0;2:8.0;3:8.0
4906094,2.23,8,2:20.0
4906188,2.23,29,3:62.0
4906234,2.23,10,2:24.0
4906240,2.23,106,3:216.0
4906244,2.23,8,1:20.0;2:20.0
4906332,2.23,13,2:30.0
4906348,2.23,16,2:36.0
4906356,2.23,8,2:20.0
4906442,2.23,40,2:84.0
4906528,2.23,10,3:24.0
4906536,2.23,70,2:144.0
4906544,2.23,6,2:16.0
4906596,2.23,50,3:104.0
4906598,2.23,7,1:12.0
4906614,2.23,12,1:28.0;2:28.0;3:28.0
4906746,2.23,4,2:12.0
4906786,2.23,20,3:44.0
4906792,2.23,18,2:40.0
4906934,2.23,8,2:20.0
4906970,2.23,10,2:24.0
4907038,2.23,2,1:8.0;2:8.0
4907064,2.23,52,2:108.0
4907158,2.23,0,0:4.0;1:4.0
4907216,2.23,10,2:24.0
4907242,2.23,2,0:4.0
4907270,2.23,52,2:108.0
4907306,2.23,5,1:10.0
4907308,2.23,34,2:72.0
4907368,2.23,8,2:20.0
4907404,2.23,16,3:36.0
4907413,2.23,199,1:8.0
4907428,2.23,4,0:4.0
4907450,2.23,52,2:108.0
4907452,2.23,13,2:30.0
4907468,2.23,3,0:4.0
4907630,2.23,2,0:4.0
4907643,2.23,6,1:14.0
4907676,2.23,48,2:100.0
4907686,2.23,16,2:36.0
4907694,2.23,198,0:4.0
4907704,2.23,10,2:24.0
4907742,2.23,3,0:4.0
4907743,2.23,199,1:4.0
4907766,2.23,34,2:72.0
4907816,2.23,28,2:60.0
4907860,2.23,6,1:16.0;2:16.0;3:16.0
4907890,2.23,3,0:4.0
4907892,2.23,0,0:4.0;1:4.0
4907910,2.23,2,1:8.0;2:8.0
4908016,2.23,8,2:20.0
4908028,2.23,19,2:42.0
4908042,2.23,19,1:28.0
4908043,2.23,199,1:8.0
4908058,2.23,2,0:4.0
4908132,2.23,12,1:28.0;2:28.0
4908136,2.23,3,0:4.0
4908412,2.23,4,1:8.0;2:8.0
4908470,2.23,16,1:36.0
4908566,2.23,3,1:10.0;2:10.0;3:10.0
4908674,2.23,2,1:8.0;2:8.0;3:8.0
4908736,2.23,2,1:8.0;2:8.0
4908770,2.23,10,2:24.0
4908784,2.23,2,0:4.0
4908788,2.23,13,3:30.0
4908792,2.23,10,2:24.0
4908810,2.23,2,0:4.0
4908948,2.23,12,1:28.0;2:28.0;3:28.0
4908958,2.23,33,2:70.0
4909038,2.23,3,0:4.0
4909121,2.23,4,1:4.0
4909126,2.23,4,1:8.0
4909196,2.23,32,2:68.0
4909268,2.23,40,2:84.0
4909304,2.23,8,0:4.0
4909336,2.23,0,0:4.0;1:4.0
4909470,2.23,2,0:4.0
4909512,2.23,13,2:30.0
4909520,2.23,22,2:48.0
4909530,2.23,4,1:8.0
4909572,2.23,16,1:36.0;2:36.0;3:36.0
4909626,2.23,34,2:72.0
4909634,2.23,54,1:16.0;2:16.0
4909884,2.23,10,1:16.0
4909908,2.23,10,1:16.0;2:16.0
4909926,2.23,10,2:24.0
4910024,2.23,40,2:84.0
4910066,2.23,18,2:40.0
4910084,2.23,25,2:54.0
4910128,2.23,8,2:20.0
4910140,2.23,16,1:36.0;2:36.0;3:36.0
4910162,2.23,4,0:4.0
4910218,2.23,12,1:28.0;2:28.0;3:28.0
4910240,2.23,8,1:20.0
4910352,2.23,10,1:16.0
4910416,2.23,2,0:4.0
4910493,2.23,9,1:8.0
4910508,2.23,10,2:24.0
4910632,2.22,3,0:4.0
4910636,2.22,14,2:32.0
4910708,2.22,18,2:40.0
4910846,2.22,14,2:32.0
4910896,2.22,13,2:30.0
4910988,2.22,16,1:36.0;2:36.0;3:36.0
4911050,2.22,6,2:16.0
4911076,2.22,3,0:4.0
4911190,2.22,14,2:32.0
4911212,2.22,38,1:36.0
4911276,2.22,65,3:134.0
4911312,2.22,19,2:42.0
4911424,2.22,10,3:24.0
4911452,2.22,11,3:26.0
4911488,2.22,3,0:4.0
4911528,2.22,35,3:74.0
4911540,2.22,8,0:4.0
4911616,2.22,4,1:12.0;2:12.0
4911640,2.22,16,3:36.0
4911648,2.22,4,1:8.0
4911802,2.22,8,1:20.0;2:20.0;3:20.0
4911874,2.22,4,0:4.0
4911922,2.22,138,1:28.0
4911928,2.22,33,2:70.0
4911948,2.22,4,1:8.0
4911996,2.22,16,3:36.0
4912010,2.22,16,3:36.0
4912062,2.22,22,3:48.0
4912108,2.22,2,0:4.0
4912116,2.22,88,2:180.0
4912208,2.22,25,2:54.0
4912302,2.22,3,1:10.0;2:10.0
4912318,2.22,3,0:4.0
4912322,2.22,20,3:44.0
4912344,2.22,2,0:4.0
4912426,2.22,6,2:16.0
4912522,2.22,34,3:72.0
4912568,2.22,22,3:48.0
4912574,2.22,13,2:30.0
4912680,2.22,4,2:12.0
4912692,2.22,2,1:8.0
4912696,2.22,34,2:72.0
4912782,2.22,4,2:12.0
4912822,2.22,198,1:36.0
4912852,2.22,2,0:4.0
4912860,2.22,16,2:36.0
4912862,2.22,14,2:32.0
4912928,2.22,18,2:40.0
4912933,2.22,199,1:16.0
4913068,2.22,52,2:108.0
4913194,2.22,7,2:18.0
4913298,2.22,4,1:8.0;2:8.0
4913392,2.22,7,2:18.0
4913588,2.22,10,2:24.0
4913623,2.22,54,1:22.0
4913666,2.22,13,2:30.0
4913832,2.22,4,1:8.0;2:8.0
4913882,2.22,8,0:4.0
4913920,2.22,68,2:140.0
4913970,2.22,38,3:80.0
4913978,2.22,16,3:36.0
4914020,2.22,10,3:24.0
4914040,2.22,29,3:62.0
4914058,2.22,34,2:72.0
4914102,2.22,8,2:20.0
4914154,2.22,6,2:16.0
4914386,2.22,23,2:50.0
4914393,2.22,13,1:4.0
4914418,2.22,34,2:72.0
4914560,2.22,6,1:16.0
4914658,2.22,4,1:8.0
4914724,2.22,3,1:10.0
4914810,2.22,4,1:12.0;2:12.0;3:12.0
4914866,2.22,18,2:40.0
4914898,2.22,4,1:8.0
4914958,2.22,2,0:4.0
4915022,2.22,29,3:62.0
4915072,2.22,13,1:20.0
4915172,2.22,2,1:8.0
4915228,2.22,4,2:12.0
4915358,2.22,4,0:4.0
4915466,2.22,5,2:14.0
4915506,2.22,0,0:4.0;1:4.0
4915518,2.22,7,1:12.0
4915522,2.22,16,3:36.0
4915614,2.22,2,0:4.0;1:4.0
4915724,2.22,7,3:18.0
4915858,2.22,26,2:56.0
4915880,2.22,9,1:22.0;2:22.0;3:22.0
4915912,2.22,10,2:24.0
4915938,2.22,4,0:4.0
4915992,2.22,52,2:108.0
4916040,2.22,6,2:16.0
4916054,2.22,10,3:24.0
4916056,2.22,40,2:84.0
4916154,2.22,8,0:4.0;2:20.0
4916224,2.22,2,1:8.0
4916316,2.22,34,2:72.0
4916320,2.22,25,2:54.0
4916348,2.22,2,0:4.0;2:8.0
4916496,2.22,28,3:60.0
4916520,2.22,2,0:4.0;1:4.0
4916618,2.22,10,3:24.0
4916646,2.22,38,3:80.0
4916768,2.22,8,2:20.0
4916884,2.21,13,3:30.0
4917170,2.21,10,2:24.0
4917192,2.21,16,1:36.0;2:36.0;3:36.0
4917216,2.21,4,2:12.0
4917274,2.21,20,1:20.0
4917372,2.21,8,2:20.0
4917516,2.21,5,0:4.0;3:14.0
4917582,2.21,4,2:12.0
4917650,2.21,16,1:36.0;2:36.0;3:36.0
4917686,2.21,8,2:20.0
4917691,2.21,19,1:8.0
4917740,2.21,6,2:16.0
4917946,2.21,2,1:8.0
4917966,2.21,25,2:54.0
4917972,2.21,198,1:16.0
4918020,2.21,3,0:4.0
4918074,2.21,13,3:30.0
4918088,2.21,12,1:28.0
4918146,2.21,18,2:40.0
4918154,2.21,25,2:54.0
4918182,2.21,10,2:24.0
4918186,2.21,52,2:108.0
4918216,2.21,4,2:12.0
4918272,2.21,2,0:4.0
4918290,2.21,19,1:28.0;3:42.0
4918292,2.21,10,3:24.0
4918350,2.21,6,2:16.0
4918354,2.21,6,1:16.0;2:16.0;3:16.0
4918358,2.21,22,2:48.0
4918384,2.21,18,2:40.0
4918402,2.21,34,1:36.0
4918408,2.21,25,1:36.0;2:36.0
4918426,2.21,4,0:4.0
4918538,2.21,38,2:80.0
4918602,2.21,18,2:40.0
4918604,2.21,8,2:20.0
4918612,2.21,7,1:12.0
4918626,2.21,15,1:34.0;2:34.0
4918636,2.21,11,3:26.0
4918646,2.21,22,3:48.0
4918648,2.21,8,1:20.0
4918670,2.21,12,1:28.0;2:28.0;3:28.0
4918688,2.21,12,1:28.0
4918712,2.21,4,1:8.0
4919098,2.21,4,0:4.0;3:12.0
4919159,2.21,24,1:10.0
4919198,2.21,13,2:30.0
4919214,2.21,28,2:60.0
4919336,2.21,6,2:16.0
4919350,2.21,0,0:4.0;1:4.0;2:4.0
4919356,2.21,2,0:4.0;1:4.0
4919372,2.21,4,2:12.0
4919397,2.21,7,1:4.0
4919406,2.21,18,2:40.0
4919431,2.21,9,1:4.0
4919656,2.21,5,2:14.0
4919736,2.21,38,2:80.0
4919806,2.21,198,1:8.0
4919812,2.21,2,0:4.0
4919834,2.21,19,1:28.0;2:28.0
4919858,2.21,19,2:42.0
4919884,2.21,2,1:8.0;2:8.0;3:8.0
4919885,2.21,7,1:4.0
4919932,2.21,4,0:4.0
4919940,2.21,10,3:24.0
4919964,2.21,2,0:4.0
4919980,2.21,3,0:4.0
4920006,2.21,2,0:4.0
4920046,2.21,4,1:8.0
4920058,2.21,50,3:104.0
4920068,2.21,40,2:84.0
4920160,2.21,3,1:10.0;2:10.0;3:10.0
4920178,2.21,10,3:24.0
4920254,2.21,10,2:24.0
4920268,2.21,5,2:14.0
4920288,2.21,33,2:70.0
4920298,2.21,2,0:4.0
4920315,2.21,53,1:12.0
4920318,2.21,2,0:4.0
4920342,2.21,50,3:104.0
4920429,2.21,5,1:12.0
4920440,2.21,4,0:4.0;2:12.0
4920466,2.21,2,0:4.0;2:8.0
4920516,2.21,6,2:16.0
4920692,2.21,2,0:4.0
4920696,2.21,34,1:36.0
4920798,2.21,4,1:8.0;2:8.0
4920804,2.21,40,2:84.0
4920848,2.21,20,3:44.0
4920900,2.21,28,3:60.0
4920938,2.21,2,1:8.0;2:8.0
4920980,2.21,6,2:16.0
4921000,2.21,4,2:12.0
4921018,2.21,3,0:4.0
4921056,2.21,29,3:62.0
4921060,2.21,4,2:12.0
4921249,2.21,19,1:8.0
4921268,2.21,40,2:84.0
4921306,2.21,28,2:60.0
4921376,2.21,34,3:72.0
4921396,2.21,13,3:30.0
4921406,2.21,10,2:24.0
4921536,2.21,198,1:8.0
4921752,2.21,3,0:4.0
4921830,2.21,10,2:24.0
4921860,2.21,5,0:4.0;3:14.0
4921866,2.21,10,2:24.0
4921868,2.21,16,0:4.0;1:4.0
4921870,2.21,52,1:12.0
4921892,2.21,88,2:180.0
4921934,2.21,3,0:4.0
4921960,2.21,34,2:72.0
4921976,2.21,5,0:4.0;3:14.0
4922012,2.21,6,1:16.0;2:16.0;3:16.0
4922118,2.21,3,0:4.0
4922150,2.21,16,2:36.0
4922173,2.21,199,1:8.0
4922174,2.21,2,0:4.0
4922418,2.21,3,0:4.0
4922497,2.21,9,1:8.0
4922508,2.21,2,0:4.0
4922578,2.21,16,1:36.0;2:36.0;3:36.0
4922642,2.21,2,0:4.0;2:8.0
4922654,2.21,33,2:70.0
4922666,2.21,12,1:28.0;2:28.0;3:28.0
4922704,2.21,8,1:20.0
4922716,2.21,10,2:24.0
4922750,2.21,13,2:30.0
4922786,2.21,6,0:4.0
4922956,2.21,28,2:60.0
4923040,2.21,4,2:12.0
4923142,2.21,16,1:36.0
4923232,2.20,0,0:4.0;1:4.0
4923248,2.20,3,0:4.0
4923264,2.20,82,3:168.0
4923318,2.20,2,0:4.0
4923372,2.20,25,1:36.0;2:36.0
4923420,2.20,110,3:224.0
4923502,2.20,43,2:90.0
4923712,2.20,25,2:54.0
4923740,2.20,12,1:28.0;2:28.0
4923804,2.20,4,0:4.0
4924148,2.20,5,1:10.0
4924257,2.20,9,1:4.0
4924330,2.20,40,2:84.0
4924404,2.20,14,2:32.0
4924452,2.20,70,1:16.0
4924502,2.20,25,2:54.0
4924538,2.20,2,1:8.0
4924568,2.20,2,1:8.0
4924624,2.20,6,1:16.0
4924648,2.20,88,1:36.0;2:36.0
4924650,2.20,16,3:36.0
4924660,2.20,2,0:4.0;1:4.0
4924704,2.20,4,2:12.0
4924746,2.20,5,1:10.0
4924822,2.20,29,3:62.0
4924836,2.20,52,2:108.0
4924866,2.20,2,0:4.0
4924894,2.20,2,0:4.0
4925046,2.20,35,2:74.0
4925060,2.20,8,0:4.0
4925080,2.20,25,1:36.0
4925118,2.20,34,2:72.0
4925158,2.20,13,2:30.0
4925222,2.20,25,1:36.0
4925232,2.20,2,0:4.0
4925250,2.20,33,2:70.0
4925318,2.20,13,2:30.0
4925324,2.20,2,0:4.0
4925422,2.20,8,2:20.0
4925472,2.20,8,3:20.0
4925556,2.20,10,1:16.0
4925738,2.20,8,2:20.0
4925804,2.20,10,1:16.0
4925964,2.20,20,3:44.0
4925971,2.20,9,1:4.0
4925988,2.20,34,2:72.0
4926012,2.20,4,1:12.0
4926050,2.20,4,1:8.0
4926066,2.20,10,3:24.0
4926070,2.20,10,2:24.0
4926076,2.20,7,3:18.0
4926166,2.20,22,3:48.0
4926190,2.20,2,0:4.0
4926228,2.20,28,3:60.0
4926242,2.20,3,0:4.0
4926270,2.20,19,1:28.0;3:42.0
4926356,2.20,14,2:32.0
4926532,2.20,43,2:90.0
4926535,2.20,24,1:10.0
4926588,2.20,5,2:14.0
4926660,2.20,2,0:4.0
4926688,2.20,8,2:20.0
4926780,2.20,2,1:8.0
4926791,2.20,13,1:4.0
4926808,2.20,10,2:24.0
4926841,2.20,27,1:8.0
4927002,2.20,13,2:30.0
4927012,2.20,26,2:56.0
4927076,2.20,18,2:40.0
4927252,2.20,3,0:4.0
4927302,2.20,2,0:4.0
4927366,2.20,2,0:4.0
4927377,2.20,4,1:4.0
4927378,2.20,25,3:54.0
4927631,2.20,98,1:22.0
4927748,2.20,3,0:4.0
4927792,2.20,2,1:8.0;2:8.0;3:8.0
4927828,2.20,34,2:72.0
4927830,2.20,5,2:14.0
4927871,2.20,17,1:4.0
4928034,2.20,79,3:162.0
4928040,2.20,38,1:36.0
4928042,2.20,6,2:16.0
4928370,2.20,19,2:42.0
4928454,2.20,19,2:42.0
4928458,2.20,6,2:16.0
4928460,2.20,3,0:4.0
4928508,2.20,0,0:4.0;1:4.0
4928598,2.20,10,3:24.0
4928633,2.20,62,1:14.0
4928662,2.20,8,1:20.0;2:20.0;3:20.0
4928688,2.20,4,2:12.0
4928736,2.20,4,0:4.0;3:12.0
4928888,2.20,34,2:72.0
4928904,2.20,13,2:30.0
4928990,2.20,18,2:40.0
4929002,2.20,34,1:36.0
4929074,2.20,2,0:4.0
4929184,2.20,10,1:16.0
4929238,2.20,8,2:20.0
4929272,2.20,34,2:72.0
4929292,2.20,8,1:20.0;2:20.0
4929327,2.20,19,1:16.0
4929402,2.20,13,2:30.0
4929472,2.20,40,2:84.0
4929482,2.19,18,2:40.0
4929484,2.19,6,2:16.0
4929492,2.19,16,1:36.0;2:36.0
4929528,2.19,28,3:60.0
4929594,2.19,12,1:28.0;2:28.0
4929740,2.19,4,2:12.0
4929742,2.19,2,1:8.0
4929788,2.19,7,3:18.0
4929828,2.19,14,2:32.0
4929830,2.19,12,1:28.0;2:28.0;3:28.0
4929888,2.19,4,0:4.0
4929920,2.19,38,3:80.0
4929940,2.19,22,2:48.0
4929986,2.19,13,2:30.0
4930004,2.19,4,1:8.0
4930020,2.19,14,2:32.0
4930106,2.19,22,3:48.0
4930118,2.19,2,0:4.0
4930134,2.19,10,2:24.0
4930158,2.19,12,1:28.0;2:28.0;3:28.0
4930360,2.19,8,2:20.0
4930372,2.19,40,2:84.0
4930414,2.19,43,2:90.0
4930420,2.19,33,2:70.0
4930460,2.19,37,2:78.0
4930480,2.19,3,1:10.0;2:10.0
4930508,2.19,6,2:16.0
4930514,2.19,4,2:12.0
4930734,2.19,7,1:12.0
4930786,2.19,2,0:4.0;2:8.0
4931288,2.19,14,2:32.0
4931372,2.19,3,0:4.0;2:10.0
4931386,2.19,10,1:16.0;2:16.0
4931444,2.19,2,0:4.0
4931512,2.19,12,1:28.0
4931540,2.19,34,2:72.0
4931556,2.19,8,1:20.0;2:20.0;3:20.0
4931572,2.19,38,3:80.0
4931614,2.19,88,2:180.0
4931626,2.19,19,2:42.0
4931628,2.19,25,2:54.0
4931704,2.19,54,2:112.0
4931736,2.19,6,2:16.0
4931792,2.19,79,3:162.0
4931800,2.19,4,1:12.0
4931809,2.19,39,1:16.0
4931810,2.19,50,3:104.0
4931916,2.19,52,3:108.0
4931936,2.19,8,1:10.0
4932014,2.19,23,2:50.0
4932092,2.19,23,2:50.0
4932124,2.19,19,1:28.0
4932152,2.19,40,2:84.0
4932318,2.19,16,3:36.0
4932328,2.19,6,0:4.0
4932392,2.19,12,1:28.0
4932458,2.19,22,2:48.0
4932468,2.19,16,1:36.0
4932506,2.19,2,1:8.0;2:8.0;3:8.0
4932528,2.19,2,0:4.0
4932554,2.19,4,1:8.0
4932592,2.19,6,0:4.0
4932630,2.19,3,1:10.0;2:10.0;3:10.0
4932636,2.19,6,2:16.0
4932800,2.19,82,3:168.0
4932816,2.19,25,1:36.0
4932838,2.19,46,3:96.0
4932846,2.19,70,2:144.0
4932848,2.19,2,0:4.0
4932874,2.19,20,3:44.0
4932926,2.19,52,2:108.0
4932966,2.19,12,1:28.0;2:28.0
4933078,2.19,18,2:40.0
4933084,2.19,2,0:4.0;2:8.0
4933092,2.19,3,0:4.0
4933276,2.19,3,0:4.0
4933310,2.19,12,1:28.0;2:28.0
4933328,2.19,28,2:60.0
4933400,2.19,50,3:104.0
4933448,2.19,2,0:4.0
4933634,2.19,13,2:30.0
4933658,2.19,16,3:36.0
4933768,2.19,2,0:4.0;1:4.0
4933796,2.19,12,1:28.0;2:28.0
4933842,2.19,4,1:8.0;2:8.0
4933906,2.19,14,2:32.0
4933968,2.19,34,2:72.0
4933970,2.19,23,2:50.0
4934010,2.19,6,0:4.0
4934166,2.19,4,1:8.0;2:8.0
4934206,2.19,4,2:12.0
4934208,2.19,12,1:28.0;2:28.0;3:28.0
4934268,2.19,65,3:134.0
4934310,2.19,198,1:20.0;2:20.0
4934332,2.19,2,1:8.0
4934396,2.19,198,1:20.0;2:20.0
4934410,2.19,12,1:28.0;2:28.0;3:28.0
4934442,2.19,26,1:28.0
4934546,2.19,6,2:16.0
4934584,2.19,5,2:14.0
4934624,2.19,16,1:36.0;2:36.0;3:36.0
4934644,2.19,7,3:18.0
4934768,2.19,2,0:4.0
4934860,2.19,18,2:40.0
4934960,2.19,23,2:50.0
4935018,2.19,14,3:32.0
4935094,2.19,7,0:4.0;3:18.0
4935120,2.19,34,2:72.0
4935254,2.19,52,2:108.0
4935286,2.19,2,0:4.0
4935348,2.19,6,2:16.0
4935350,2.19,6,2:16.0
4935352,2.19,18,1:20.0
4935356,2.19,14,1:16.0
4935357,2.19,44,1:10.0
4935424,2.19,2,0:4.0
4935447,2.19,3,1:8.0
4935455,2.19,13,1:4.0
4935566,2.19,2,1:8.0
4935568,2.19,4,2:12.0
4935640,2.19,25,1:36.0
4935676,2.19,14,2:32.0
4935690,2.19,10,2:24.0
4935692,2.19,4,0:4.0
4935706,2.19,16,3:36.0
4935718,2.19,19,1:28.0
4935742,2.19,26,2:56.0
4935842,2.18,6,2:16.0
4935970,2.18,18,2:40.0
4935996,2.18,3,0:4.0
4936022,2.18,13,2:30.0
4936024,2.18,43,2:90.0
4936102,2.18,34,2:72.0
4936164,2.18,22,3:48.0
4936286,2.18,3,0:4.0
4936288,2.18,19,2:42.0
4936458,2.18,12,1:28.0;2:28.0;3:28.0
4936463,2.18,199,1:4.0
4936468,2.18,3,0:4.0
4936494,2.18,13,2:30.0
4936496,2.18,12,1:28.0
4936592,2.18,2,1:8.0;2:8.0;3:8.0
4936658,2.18,34,2:72.0
4936662,2.18,23,2:50.0
4936672,2.18,34,2:72.0
4936680,2.18,13,1:20.0
4936702,2.18,52,2:108.0
4936800,2.18,2,1:8.0
4936920,2.18,20,3:44.0
4936928,2.18,20,2:44.0
4936968,2.18,10,1:12.0
4936978,2.18,4,1:12.0;2:12.0;3:12.0
4937046,2.18,8,2:20.0
4937222,2.18,2,0:4.0
4937244,2.18,2,1:8.0;2:8.0
4937421,2.18,6,1:14.0
4937434,2.18,5,2:14.0
4937462,2.18,3,0:4.0
4937470,2.18,23,2:50.0
4937532,2.18,34,2:72.0
4937664,2.18,16,1:36.0
4937670,2.18,13,1:20.0;2:20.0
4937714,2.18,3,0:4.0
4937734,2.18,29,3:62.0
4937796,2.18,22,2:48.0
4937830,2.18,0,0:4.0;1:4.0;2:4.0;3:4.0
4937860,2.18,33,2:70.0
4937882,2.18,18,1:20.0
4937914,2.18,16,1:36.0;2:36.0
4937932,2.18,10,1:16.0
4937980,2.18,4,1:8.0
