ep,temp,t_real,checks
6831648,0.50,19,1:28.0
6831652,0.50,38,3:80.0
6831690,0.50,7,3:18.0
6831740,0.50,29,3:62.0
6831784,0.50,7,3:18.0
6831864,0.50,7,3:18.0
6831868,0.50,10,1:16.0
6831938,0.50,29,3:62.0
6831966,0.50,10,1:16.0
6831984,0.50,12,1:28.0
6832114,0.50,38,3:80.0
6832214,0.50,20,3:44.0
6832330,0.50,7,3:18.0
6832546,0.50,25,1:36.0
6832590,0.50,4,1:12.0
6832640,0.50,38,3:80.0
6832698,0.50,29,3:62.0
6832800,0.50,29,3:62.0
6832826,0.50,38,3:80.0
6832952,0.50,19,1:28.0
6832966,0.50,7,3:18.0
6833024,0.50,10,3:24.0
6833090,0.50,29,3:62.0
6833148,0.50,7,3:18.0
6833178,0.50,20,3:44.0
6833292,0.50,7,3:18.0
6833328,0.50,38,3:80.0
6833506,0.50,13,1:20.0
6833510,0.50,29,3:62.0
6833522,0.50,7,3:18.0
6833820,0.50,38,3:80.0
6833862,0.50,19,1:28.0
6833878,0.50,12,1:28.0
6833902,0.50,7,3:18.0
6833950,0.50,38,3:80.0
6834066,0.50,7,3:18.0
6834114,0.50,38,3:80.0
6834810,0.50,29,3:62.0
6834844,0.50,38,3:80.0
6834982,0.50,38,3:80.0
6835096,0.50,13,1:20.0
6835196,0.50,7,3:18.0
6835288,0.50,20,3:44.0
6835432,0.50,38,3:80.0
6835448,0.50,7,3:18.0
6835486,0.50,7,3:18.0
6835490,0.50,7,3:18.0
6835520,0.50,38,3:80.0
6835550,0.50,16,3:36.0
6835576,0.50,29,3:62.0
6835598,0.50,16,3:36.0
6835720,0.50,38,3:80.0
6835800,0.50,11,3:26.0
6835874,0.50,11,3:26.0
6835876,0.50,29,3:62.0
6835880,0.50,38,3:80.0
6835956,0.50,7,3:18.0
6835996,0.50,38,3:80.0
6835998,0.50,7,1:12.0
6836240,0.50,8,3:20.0
6836262,0.50,7,3:18.0
6836268,0.50,38,3:80.0
6836304,0.50,13,1:20.0
6836450,0.50,29,3:62.0
6836520,0.50,38,3:80.0
6836646,0.50,38,3:80.0
6836784,0.50,19,1:28.0
6836792,0.50,29,3:62.0
6836924,0.50,29,3:62.0
6836964,0.50,7,3:18.0
6836988,0.50,4,1:8.0
6837250,0.50,20,3:44.0
6837256,0.50,7,3:18.0
6837286,0.50,7,3:18.0
6837288,0.50,38,3:80.0
6837388,0.50,29,3:62.0
6837406,0.50,25,1:36.0
6837436,0.50,29,3:62.0
6837438,0.50,13,1:20.0
6837498,0.50,7,3:18.0
6837564,0.50,7,3:18.0
6837702,0.50,7,3:18.0
6838086,0.50,25,1:36.0
6838212,0.50,38,3:80.0
6838458,0.50,20,3:44.0
6838476,0.50,19,1:28.0
6838626,0.50,20,3:44.0
6838670,0.50,16,3:36.0
6838740,0.50,20,3:44.0
6838770,0.50,7,3:18.0
6838776,0.50,38,3:80.0
6838800,0.50,29,3:62.0
6838936,0.50,12,1:28.0
6838978,0.50,29,3:62.0
6839078,0.50,13,1:20.0
6839286,0.50,19,1:28.0;3:42.0
6839298,0.50,7,3:18.0
6839450,0.50,29,3:62.0
6839454,0.50,38,3:80.0
6839508,0.50,20,3:44.0
6839558,0.50,8,3:20.0
6839788,0.50,7,3:18.0
6839838,0.50,29,3:62.0
6839878,0.50,2,1:8.0
6839896,0.50,11,3:26.0
6839928,0.50,7,3:18.0
6839942,0.50,38,3:80.0
6840016,0.50,20,3:44.0
6840026,0.50,2,0:4.0
6840100,0.50,29,3:62.0
6840158,0.50,29,3:62.0
6840170,0.50,19,1:28.0
6840174,0.50,10,3:24.0
6840208,0.50,52,3:108.0
6840286,0.50,4,1:8.0;3:12.0
6840296,0.50,12,1:28.0
6840328,0.50,38,3:80.0
6840386,0.50,38,3:80.0
6840390,0.50,29,3:62.0
6840392,0.50,38,3:80.0
6840406,0.50,25,1:36.0
6840484,0.50,7,3:18.0
6840492,0.50,20,3:44.0
6840498,0.50,4,1:12.0
6840534,0.50,20,3:44.0
6840766,0.50,2,1:8.0
6841042,0.50,7,3:18.0
6841170,0.50,20,3:44.0
6841194,0.50,20,3:44.0
6841208,0.50,20,3:44.0
6841228,0.50,7,3:18.0
6841300,0.50,29,3:62.0
6841362,0.50,19,1:28.0
6841410,0.50,7,3:18.0
6841412,0.50,29,3:62.0
6841446,0.50,20,3:44.0
6841508,0.50,29,3:62.0
6841574,0.50,19,1:28.0
6841594,0.50,12,1:28.0
6841602,0.50,7,3:18.0
6841752,0.50,29,3:62.0
6841800,0.50,13,1:20.0
6841834,0.50,29,3:62.0
6841858,0.50,20,3:44.0
6841952,0.50,7,3:18.0
6842080,0.50,19,1:28.0
6842148,0.50,29,3:62.0
6842176,0.50,7,3:18.0
6842214,0.50,7,3:18.0
6842424,0.50,4,1:8.0
6842504,0.50,4,1:8.0
6842584,0.50,16,3:36.0
6842700,0.50,29,3:62.0
6843024,0.50,7,3:18.0
6843160,0.50,3,1:10.0
6843456,0.50,7,3:18.0
6843516,0.50,11,3:26.0
6843526,0.50,29,3:62.0
6843554,0.50,19,1:28.0
6843654,0.50,40,3:84.0
6843690,0.50,52,3:108.0
6843748,0.50,20,3:44.0
6843800,0.50,38,3:80.0
6843976,0.50,7,3:18.0
6844006,0.50,7,3:18.0
6844022,0.50,29,3:62.0
6844100,0.50,7,3:18.0
6844132,0.50,29,3:62.0
6844264,0.50,19,1:28.0
6844302,0.50,19,1:28.0
6844330,0.50,7,3:18.0
6844398,0.50,7,3:18.0
6844464,0.50,7,3:18.0
6844468,0.50,20,3:44.0
6844664,0.50,29,3:62.0
6844750,0.50,29,3:62.0
6844760,0.50,7,3:18.0
6844812,0.50,13,1:20.0
6844852,0.50,7,3:18.0
6844868,0.50,7,3:18.0
6844876,0.50,19,1:28.0
6844880,0.50,20,3:44.0
6844992,0.50,29,3:62.0
6845046,0.50,2,0:4.0
6845058,0.50,29,3:62.0
6845068,0.50,7,3:18.0
6845118,0.50,12,1:28.0
6845148,0.50,7,3:18.0
6845154,0.50,28,3:60.0
6845262,0.50,7,3:18.0
6845324,0.50,13,1:20.0
6845326,0.50,11,3:26.0
6845420,0.50,38,3:80.0
6845580,0.50,7,3:18.0
6845798,0.50,7,3:18.0
6845876,0.50,19,1:28.0
6845910,0.50,7,3:18.0
6845938,0.50,7,3:18.0
6845948,0.50,2,1:8.0
6846106,0.50,7,3:18.0
6846136,0.50,13,1:20.0;3:30.0
6846256,0.50,29,3:62.0
6846474,0.50,7,3:18.0
6846508,0.50,2,1:8.0
6846530,0.50,4,1:8.0
6846582,0.50,7,3:18.0
6846620,0.50,11,3:26.0
6846632,0.50,13,1:20.0
6846716,0.50,7,3:18.0
6847056,0.50,29,3:62.0
6847134,0.50,28,3:60.0
6847292,0.50,7,3:18.0
6847544,0.50,10,3:24.0
6847888,0.50,10,3:24.0
6847988,0.50,29,3:62.0
6848064,0.50,52,3:108.0
6848212,0.50,2,1:8.0
6848226,0.50,29,3:62.0
6848240,0.50,29,3:62.0
6848388,0.50,20,3:44.0
6848418,0.50,38,3:80.0
6848450,0.50,38,3:80.0
6848502,0.50,7,3:18.0
6848546,0.50,11,3:26.0
6848566,0.50,20,3:44.0
6848590,0.50,20,3:44.0
6848676,0.50,20,3:44.0
6848710,0.50,7,3:18.0
6848942,0.50,13,1:20.0
6848968,0.50,25,1:36.0
6849014,0.50,7,3:18.0
6849064,0.50,8,1:20.0
6849192,0.50,7,3:18.0
6849418,0.50,10,3:24.0
6849452,0.50,7,3:18.0
6849486,0.50,2,1:8.0
6849558,0.50,7,3:18.0
6849608,0.50,10,3:24.0
6849686,0.50,7,3:18.0
6849734,0.50,10,3:24.0
6849776,0.50,7,3:18.0
6849826,0.50,7,3:18.0
6849978,0.50,52,3:108.0
6850054,0.50,7,3:18.0
6850104,0.50,11,3:26.0
6850420,0.50,7,3:18.0
6850720,0.50,7,3:18.0
6851178,0.50,7,3:18.0
6851240,0.50,7,3:18.0
6851488,0.50,7,3:18.0
6851522,0.50,7,3:18.0
6851722,0.50,20,3:44.0
6851786,0.50,7,3:18.0
6851824,0.50,11,3:26.0
6851848,0.50,20,3:44.0
6852026,0.50,19,1:28.0
6852192,0.50,11,3:26.0
6852270,0.50,29,3:62.0
6852436,0.50,40,3:84.0
6852450,0.50,4,1:8.0
6852524,0.50,7,3:18.0
6852596,0.50,38,3:80.0
6852634,0.50,38,3:80.0
6852640,0.50,7,3:18.0
6852752,0.50,29,3:62.0
6852862,0.50,7,3:18.0
6853008,0.50,7,3:18.0
6853016,0.50,65,3:134.0
6853388,0.50,29,3:62.0
6853546,0.50,16,1:36.0
6853576,0.50,19,1:28.0
6853606,0.50,20,3:44.0
6853688,0.50,7,3:18.0
6853696,0.50,29,3:62.0
6853762,0.50,19,1:28.0
6853846,0.50,20,3:44.0
6853898,0.50,4,1:8.0;3:12.0
6853920,0.50,52,3:108.0
6853956,0.50,11,3:26.0
6853966,0.50,20,3:44.0
6854022,0.50,38,3:80.0
6854068,0.50,19,1:28.0
6854314,0.50,13,1:20.0
6854370,0.50,29,3:62.0
6854424,0.50,19,1:28.0
6854476,0.50,29,3:62.0
6854562,0.50,29,3:62.0
6854626,0.50,19,1:28.0
6854836,0.50,12,1:28.0
6854956,0.50,29,3:62.0
6854958,0.50,38,3:80.0
6854972,0.50,12,1:28.0
6855070,0.50,13,1:20.0
6855092,0.50,7,3:18.0
6855158,0.50,4,1:8.0
6855190,0.50,25,1:36.0
6855252,0.50,25,1:36.0
6855258,0.50,7,3:18.0
6855392,0.50,7,3:18.0
6855402,0.50,7,3:18.0
6855472,0.50,29,3:62.0
6855494,0.50,13,1:20.0
6855510,0.50,16,1:36.0
6855588,0.50,38,3:80.0
6855614,0.50,20,3:44.0
6855638,0.50,4,1:8.0
6855678,0.50,7,3:18.0
6855838,0.50,7,3:18.0
6855924,0.50,7,3:18.0
6855954,0.50,7,3:18.0
6856080,0.50,20,3:44.0
6856194,0.50,38,3:80.0
6856234,0.50,7,1:12.0
6856270,0.50,7,3:18.0
6856538,0.50,25,1:36.0
6856558,0.50,19,1:28.0
6856652,0.50,38,3:80.0
6856672,0.50,13,1:20.0
6856824,0.50,7,3:18.0
6856856,0.50,29,3:62.0
6856870,0.50,7,3:18.0
6856900,0.50,19,1:28.0
6856952,0.50,38,3:80.0
6856956,0.50,7,3:18.0
6857094,0.50,29,3:62.0
6857104,0.50,7,3:18.0
6857160,0.50,20,3:44.0
6857192,0.50,7,3:18.0
6857244,0.50,38,3:80.0
6857744,0.50,29,3:62.0
6857780,0.50,38,3:80.0
6857830,0.50,8,1:20.0
6857834,0.50,7,3:18.0
6857878,0.50,7,3:18.0
6857978,0.50,7,3:18.0
6857984,0.50,29,3:62.0
6857994,0.50,7,3:18.0
6858034,0.50,20,3:44.0
6858048,0.50,29,3:62.0
6858092,0.50,25,1:36.0
6858116,0.50,20,3:44.0
6858154,0.50,25,1:36.0
6858158,0.50,7,3:18.0
6858184,0.50,7,3:18.0
6858218,0.50,38,3:80.0
6858324,0.50,16,3:36.0
6858468,0.50,12,1:28.0
6858478,0.50,7,3:18.0
6858484,0.50,25,1:36.0
6858664,0.50,38,3:80.0
6858790,0.50,7,3:18.0
6858842,0.50,29,3:62.0
6858936,0.50,13,1:20.0
6859000,0.50,29,3:62.0
6859094,0.50,20,3:44.0
6859218,0.50,7,3:18.0
6859350,0.50,29,3:62.0
6859466,0.50,20,3:44.0
6859604,0.50,20,3:44.0
6859634,0.50,29,3:62.0
6859716,0.50,4,1:8.0
6859758,0.50,20,3:44.0
6859776,0.50,7,3:18.0
6859844,0.50,29,3:62.0
6860060,0.50,16,1:36.0
6860114,0.50,29,3:62.0
6860258,0.50,20,3:44.0
6860322,0.50,7,3:18.0
6860382,0.50,29,3:62.0
6860490,0.50,7,3:18.0
6860676,0.50,20,3:44.0
6860748,0.50,10,3:24.0
6860906,0.50,16,3:36.0
6861268,0.50,7,3:18.0
6861282,0.50,20,3:44.0
6861316,0.50,38,3:80.0
6861440,0.50,40,3:84.0
6861538,0.50,38,3:80.0
6861564,0.50,20,3:44.0
6861642,0.50,11,3:26.0
6861658,0.50,20,3:44.0
6861766,0.50,29,3:62.0
6861780,0.50,25,1:36.0
6861976,0.50,29,3:62.0
6862542,0.50,29,3:62.0
6862734,0.50,7,3:18.0
6862762,0.50,38,3:80.0
6862806,0.50,7,3:18.0
6862958,0.50,11,3:26.0
6863052,0.50,7,3:18.0
6863162,0.50,6,1:16.0
6863320,0.50,7,3:18.0
6863400,0.50,7,3:18.0
6863428,0.50,7,3:18.0
6863494,0.50,20,3:44.0
6863530,0.50,29,3:62.0
6863710,0.50,20,3:44.0
6863846,0.50,19,1:28.0
6863912,0.50,38,3:80.0
6863992,0.50,2,0:4.0
6864024,0.50,25,1:36.0
6864106,0.50,16,3:36.0
6864214,0.50,29,3:62.0
6864230,0.50,38,3:80.0
6864338,0.50,7,3:18.0
6864494,0.50,7,3:18.0
6864608,0.50,16,1:36.0
6864658,0.50,7,3:18.0
6864784,0.50,20,3:44.0
6864794,0.50,52,3:108.0
6864800,0.50,7,3:18.0
6865018,0.50,7,1:12.0
6865124,0.50,2,1:8.0
6865168,0.50,29,3:62.0
6865224,0.50,4,1:8.0
6865290,0.50,7,3:18.0
6865350,0.50,4,1:8.0
6865496,0.50,19,1:28.0
6865504,0.50,7,3:18.0
6865562,0.50,7,3:18.0
6865614,0.50,4,1:8.0
6865616,0.50,38,3:80.0
6865630,0.50,8,1:20.0
6865646,0.50,7,3:18.0
6865970,0.50,38,3:80.0
6866032,0.50,38,3:80.0
6866172,0.50,38,3:80.0
6866222,0.50,7,3:18.0
6866254,0.50,29,3:62.0
6866266,0.50,38,3:80.0
6866500,0.50,7,3:18.0
6866826,0.50,29,3:62.0
6866900,0.50,20,3:44.0
6866984,0.50,10,1:16.0
6867022,0.50,38,3:80.0
6867042,0.50,2,1:8.0
6867136,0.50,29,3:62.0
6867142,0.50,29,3:62.0
6867186,0.50,13,1:20.0
6867222,0.50,38,3:80.0
6867386,0.50,7,3:18.0
6867392,0.50,7,3:18.0
6867444,0.50,29,3:62.0
6867614,0.50,10,1:16.0
6867722,0.50,7,3:18.0
6867798,0.50,25,1:36.0
6867800,0.50,29,3:62.0
6867824,0.50,38,3:80.0
6867854,0.50,7,3:18.0
6867974,0.50,20,1:20.0
6868008,0.50,16,3:36.0
6868096,0.50,11,3:26.0
6868102,0.50,29,3:62.0
6868138,0.50,29,3:62.0
6868224,0.50,38,3:80.0
6868274,0.50,29,3:62.0
6868344,0.50,7,3:18.0
6868388,0.50,7,3:18.0
6868506,0.50,19,1:28.0
6868618,0.50,29,3:62.0
6868642,0.50,29,3:62.0
6868650,0.50,25,1:36.0
6868712,0.50,7,3:18.0
6868972,0.50,40,3:84.0
6869018,0.50,29,3:62.0
6869324,0.50,28,3:60.0
6869470,0.50,29,3:62.0
6869550,0.50,38,3:80.0
6869560,0.50,38,3:80.0
6869592,0.50,19,1:28.0
6869600,0.50,16,3:36.0
6869680,0.50,7,3:18.0
6869740,0.50,2,1:8.0
6869752,0.50,38,3:80.0
6869860,0.50,19,1:28.0
6869944,0.50,3,1:10.0
6870076,0.50,19,1:28.0
6870116,0.50,20,3:44.0
6870142,0.50,7,3:18.0
6870222,0.50,29,3:62.0
6870264,0.50,29,3:62.0
6870292,0.50,38,3:80.0
6870320,0.50,29,3:62.0
6870366,0.50,7,3:18.0
6870372,0.50,7,3:18.0
6870484,0.50,29,3:62.0
6870652,0.50,13,1:20.0
6870664,0.50,52,3:108.0
6870768,0.50,19,1:28.0
6870930,0.50,7,3:18.0
6870942,0.50,2,1:8.0
6871112,0.50,12,1:28.0
6871150,0.50,25,1:36.0
6871426,0.50,29,3:62.0
6871436,0.50,7,3:18.0
6871468,0.50,7,3:18.0
6871552,0.50,29,3:62.0
6871684,0.50,28,3:60.0
6871786,0.50,20,3:44.0
6871818,0.50,20,3:44.0
6872028,0.50,25,1:36.0
6872192,0.50,16,3:36.0
6872258,0.50,25,1:36.0;3:54.0
6872300,0.50,38,3:80.0
6872326,0.50,38,3:80.0
6872358,0.50,29,3:62.0
6872472,0.50,2,1:8.0
6872574,0.50,29,3:62.0
6872640,0.50,13,1:20.0
6872666,0.50,198,1:8.0
6872788,0.50,4,1:8.0
6872822,0.50,16,3:36.0
6872826,0.50,38,3:80.0
6872844,0.50,20,3:44.0
6872868,0.50,29,3:62.0
6872870,0.50,20,3:44.0
6872888,0.50,7,3:18.0
6872980,0.50,29,3:62.0
6872990,0.50,29,3:62.0
6873056,0.50,7,3:18.0
6873162,0.50,38,3:80.0
6873202,0.50,2,1:8.0
6873206,0.50,7,3:18.0
6873222,0.50,38,3:80.0
6873290,0.50,7,3:18.0
6873296,0.50,38,3:80.0
6873426,0.50,20,3:44.0
6873568,0.50,7,3:18.0
6873598,0.50,25,1:36.0
6873668,0.50,29,3:62.0
6873758,0.50,25,1:36.0
6873774,0.50,11,3:26.0
6873856,0.50,38,3:80.0
6873864,0.50,2,1:8.0
6873892,0.50,29,3:62.0
6874002,0.50,12,1:28.0
6874006,0.50,29,3:62.0
6874024,0.50,7,3:18.0
6874066,0.50,2,1:8.0
6874074,0.50,10,3:24.0
6874088,0.50,29,3:62.0
6874166,0.50,25,1:36.0
6874184,0.50,10,1:16.0
6874286,0.50,38,3:80.0
6874342,0.50,29,3:62.0
6874414,0.50,7,3:18.0
6874454,0.50,2,1:8.0
6874498,0.50,20,3:44.0
6874534,0.50,20,3:44.0
6874614,0.50,25,1:36.0;3:54.0
6874652,0.50,38,3:80.0
6874742,0.50,8,1:20.0
6874780,0.50,7,3:18.0
6874890,0.50,29,3:62.0
6875050,0.50,7,3:18.0
6875174,0.50,29,1:28.0
6875320,0.50,12,1:28.0
6875564,0.50,7,3:18.0
6875594,0.50,29,3:62.0
6875614,0.50,7,3:18.0
6875712,0.50,10,3:24.0
6875844,0.50,29,3:62.0
6875848,0.50,7,3:18.0
6875898,0.50,52,3:108.0
6875906,0.50,38,3:80.0
6875934,0.50,5,1:10.0
6876112,0.50,29,3:62.0
6876130,0.50,16,1:36.0
6876140,0.50,38,3:80.0
6876158,0.50,38,3:80.0
6876196,0.50,29,3:62.0
6876228,0.50,19,1:28.0
6876550,0.50,25,1:36.0
6876678,0.50,38,3:80.0
6876732,0.50,29,3:62.0
6876762,0.50,20,3:44.0
6876814,0.50,7,3:18.0
6876914,0.50,38,3:80.0
6876936,0.50,20,3:44.0
6877046,0.50,29,3:62.0
6877052,0.50,4,1:12.0
6877132,0.50,29,3:62.0
6877142,0.50,8,3:20.0
6877300,0.50,4,1:8.0;3:12.0
6877304,0.50,20,3:44.0
6877448,0.50,29,3:62.0
6877450,0.50,29,3:62.0
6877498,0.50,19,1:28.0
6877510,0.50,2,0:4.0
6877534,0.50,16,3:36.0
6877538,0.50,7,1:12.0
6877664,0.50,2,1:8.0
6877914,0.50,38,3:80.0
6877986,0.50,22,3:48.0
6878026,0.50,7,3:18.0
6878072,0.50,2,0:4.0;1:4.0
6878080,0.50,16,3:36.0
6878084,0.50,16,3:36.0
6878108,0.50,13,1:20.0
6878194,0.50,20,3:44.0
6878282,0.50,2,1:8.0
6878296,0.50,4,1:8.0
6878314,0.50,7,3:18.0
6878338,0.50,13,1:20.0
6878374,0.50,20,3:44.0
6878448,0.50,7,3:18.0
6878468,0.50,29,3:62.0
6878488,0.50,19,1:28.0
6878526,0.50,19,1:28.0
6878542,0.50,7,3:18.0
6878584,0.50,5,1:10.0
6878592,0.50,4,1:12.0
6878614,0.50,4,1:8.0
6878628,0.50,4,1:8.0
6878644,0.50,5,1:10.0
6878772,0.50,7,3:18.0
6878788,0.50,5,1:10.0
6878838,0.50,38,3:80.0
6879076,0.50,19,1:28.0
6879174,0.50,19,1:28.0
6879192,0.50,7,3:18.0
6879288,0.50,4,1:8.0
6879342,0.50,20,3:44.0
6879352,0.50,38,3:80.0
6879384,0.50,29,3:62.0
6879644,0.50,19,1:28.0
6879650,0.50,16,3:36.0
6879656,0.50,7,3:18.0
6879762,0.50,7,3:18.0
6879850,0.50,20,3:44.0
6879906,0.50,29,3:62.0
6879932,0.50,10,1:16.0
6879938,0.50,4,1:8.0
6880100,0.50,19,1:28.0;3:42.0
6880184,0.50,10,1:16.0
6880360,0.50,11,3:26.0
6880374,0.50,7,3:18.0
6880424,0.50,7,3:18.0
6880444,0.50,29,3:62.0
6880464,0.50,10,1:16.0
6880560,0.50,38,3:80.0
6880572,0.50,8,3:20.0
6880772,0.50,29,3:62.0
6880868,0.50,20,3:44.0
6881166,0.50,2,1:8.0
6881180,0.50,4,1:8.0
6881220,0.50,29,3:62.0
6881270,0.50,20,3:44.0
6881396,0.50,7,3:18.0
6881534,0.50,29,3:62.0
6881728,0.50,11,3:26.0
6881762,0.50,11,3:26.0
6881900,0.50,12,1:28.0
6882020,0.50,7,3:18.0
6882086,0.50,29,3:62.0
6882158,0.50,38,3:80.0
6882224,0.50,29,3:62.0
6882534,0.50,2,1:8.0
6882548,0.50,7,3:18.0
6882578,0.50,29,3:62.0
6882686,0.50,29,3:62.0
6882696,0.50,11,3:26.0
6882734,0.50,29,3:62.0
6882784,0.50,7,3:18.0
6882844,0.50,7,3:18.0
6882872,0.50,29,3:62.0
6882882,0.50,25,1:36.0
6883004,0.50,2,1:8.0
6883020,0.50,7,3:18.0
6883076,0.50,7,3:18.0
6883096,0.50,7,3:18.0
6883140,0.50,7,3:18.0
6883226,0.50,11,3:26.0
6883286,0.50,7,3:18.0
6883472,0.50,16,3:36.0
6883496,0.50,20,3:44.0
6883558,0.50,19,1:28.0
6883638,0.50,7,3:18.0
6883702,0.50,7,3:18.0
6883760,0.50,7,3:18.0
6883872,0.50,7,3:18.0
6883922,0.50,7,3:18.0
6883928,0.50,29,3:62.0
6884248,0.50,10,1:16.0
6884290,0.50,7,3:18.0
6884294,0.50,7,3:18.0
6884304,0.50,29,3:62.0
6884350,0.50,6,1:16.0
6884594,0.50,12,1:28.0
6884848,0.50,7,3:18.0
6884878,0.50,7,3:18.0
6884888,0.50,7,3:18.0
6884900,0.50,20,3:44.0
6885010,0.50,29,3:62.0
6885030,0.50,29,3:62.0
6885058,0.50,20,3:44.0
6885220,0.50,16,3:36.0
6885260,0.50,7,3:18.0
6885466,0.50,29,3:62.0
6885470,0.50,13,1:20.0
6885498,0.50,29,3:62.0
6885524,0.50,16,3:36.0
6885542,0.50,25,1:36.0
6885548,0.50,7,3:18.0
6885648,0.50,52,3:108.0
6886002,0.50,10,1:16.0
6886036,0.50,4,1:8.0
6886042,0.50,11,3:26.0
6886124,0.50,20,3:44.0
6886328,0.50,29,3:62.0
6886340,0.50,7,3:18.0
6886574,0.50,20,3:44.0
6886734,0.50,29,3:62.0
6886768,0.50,7,3:18.0
6886916,0.50,25,1:36.0
6886946,0.50,8,1:20.0
6887042,0.50,38,3:80.0
6887166,0.50,7,3:18.0
6887172,0.50,7,3:18.0
6887180,0.50,16,3:36.0
6887184,0.50,16,3:36.0
6887278,0.50,2,1:8.0
6887384,0.50,38,3:80.0
6887432,0.50,20,3:44.0
6887528,0.50,19,1:28.0;3:42.0
6887554,0.50,8,3:20.0
6887614,0.50,38,3:80.0
6887914,0.50,61,3:126.0
6888144,0.50,28,3:60.0
6888196,0.50,29,3:62.0
6888222,0.50,38,3:80.0
6888282,0.50,38,3:80.0
6888370,0.50,29,3:62.0
6888428,0.50,20,3:44.0
6888504,0.50,29,3:62.0
6888568,0.50,7,1:12.0
6888694,0.50,7,1:12.0
6888754,0.50,29,3:62.0
6888874,0.50,38,3:80.0
6889144,0.50,38,3:80.0
6889150,0.50,198,1:8.0
6889154,0.50,38,3:80.0
6889376,0.50,12,1:28.0
6889506,0.50,7,3:18.0
6889554,0.50,7,3:18.0
6889596,0.50,7,3:18.0
6889702,0.50,7,3:18.0
6889710,0.50,7,3:18.0
6889862,0.50,29,3:62.0
6889970,0.50,29,3:62.0
6890010,0.50,16,3:36.0
6890020,0.50,2,0:4.0
6890084,0.50,7,3:18.0
6890438,0.50,2,0:4.0
6890574,0.50,20,3:44.0
6890600,0.50,12,1:28.0
6890660,0.50,29,3:62.0
6890736,0.50,29,3:62.0
6890842,0.50,20,3:44.0
6890850,0.50,11,3:26.0
6890860,0.50,20,3:44.0
6890980,0.50,38,3:80.0
6891044,0.50,7,3:18.0
6891220,0.50,7,3:18.0
6891262,0.50,29,3:62.0
6891386,0.50,7,3:18.0
6891468,0.50,29,3:62.0
6891522,0.50,16,3:36.0
6891550,0.50,7,3:18.0
6891648,0.50,20,3:44.0
6891680,0.50,7,3:18.0
6891732,0.50,7,3:18.0
6891832,0.50,7,3:18.0
6892302,0.50,20,3:44.0
6892346,0.50,8,3:20.0
6892362,0.50,29,3:62.0
6892492,0.50,20,3:44.0
6892562,0.50,29,3:62.0
6892612,0.50,29,3:62.0
6892666,0.50,10,1:16.0
6892838,0.50,16,3:36.0
6892846,0.50,7,3:18.0
6893032,0.50,7,3:18.0
6893058,0.50,12,1:28.0
6893088,0.50,29,3:62.0
6893136,0.50,7,3:18.0
6893186,0.50,29,3:62.0
6893318,0.50,29,3:62.0
6893320,0.50,7,3:18.0
6893394,0.50,20,3:44.0
6893400,0.50,7,3:18.0
6893486,0.50,7,3:18.0
6893560,0.50,7,3:18.0
6893624,0.50,20,3:44.0
6893636,0.50,7,3:18.0
6893956,0.50,38,3:80.0
6894068,0.50,7,3:18.0
6894318,0.50,29,3:62.0
6894412,0.50,7,3:18.0
6894598,0.50,38,3:80.0
6894680,0.50,38,3:80.0
6894758,0.50,20,3:44.0
6894780,0.50,7,3:18.0
6894934,0.50,20,3:44.0
6894970,0.50,7,3:18.0
6894974,0.50,29,3:62.0
6895238,0.50,20,3:44.0
6895310,0.50,10,1:16.0;3:24.0
6895348,0.50,29,3:62.0
6895672,0.50,7,3:18.0
6895812,0.50,29,3:62.0
6895842,0.50,7,3:18.0
6895906,0.50,29,3:62.0
6896002,0.50,20,3:44.0
6896012,0.50,38,3:80.0
6896082,0.50,7,3:18.0
6896084,0.50,7,3:18.0
6896098,0.50,29,3:62.0
6896110,0.50,7,3:18.0
6896188,0.50,11,3:26.0
6896200,0.50,7,3:18.0
6896248,0.50,10,1:16.0
6896372,0.50,2,0:4.0
6896474,0.50,7,3:18.0
6896544,0.50,19,1:28.0
6896664,0.50,20,3:44.0
6896700,0.50,13,1:20.0
6896766,0.50,29,3:62.0
6896802,0.50,16,3:36.0
6896858,0.50,29,3:62.0
6896898,0.50,52,3:108.0
6896920,0.50,20,3:44.0
6897060,0.50,38,3:80.0
6897078,0.50,38,3:80.0
6897192,0.50,38,3:80.0
6897216,0.50,2,1:8.0
6897264,0.50,7,3:18.0
6897422,0.50,29,3:62.0
6897466,0.50,7,3:18.0
6897546,0.50,7,3:18.0
6897558,0.50,7,3:18.0
6897692,0.50,20,3:44.0
6897758,0.50,7,3:18.0
6897856,0.50,7,3:18.0
6898030,0.50,40,3:84.0
6898058,0.50,29,3:62.0
6898066,0.50,29,3:62.0
6898098,0.50,29,3:62.0
6898148,0.50,7,3:18.0
6898288,0.50,16,3:36.0
6898398,0.50,20,3:44.0
6898486,0.50,29,3:62.0
6898488,0.50,7,3:18.0
6898520,0.50,29,3:62.0
6898526,0.50,38,3:80.0
6898550,0.50,20,3:44.0
6898610,0.50,29,3:62.0
6898946,0.50,29,3:62.0
6898982,0.50,7,3:18.0
6899238,0.50,29,3:62.0
6899252,0.50,28,3:60.0
6899434,0.50,29,3:62.0
6899546,0.50,16,3:36.0
6899684,0.50,7,3:18.0
6899868,0.50,38,3:80.0
6899972,0.50,29,3:62.0
6900002,0.50,7,3:18.0
6900008,0.50,7,3:18.0
6900312,0.50,29,3:62.0
6900406,0.50,7,3:18.0
